Animal_Id,Intake_Type,Intake_Subtype,Reason,Intake_Date,Intake_Condition,Hold_Request
A1140475,STRAY,AT LARGE,OTHRINTAKS,02/25/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140476,CONFISCATED,QUARANTINE,OTHRINTAKS,02/11/2022 12:00:00 AM,APP WNL,SBI
A1140478,OWNER SURRENDER,URGENT,PERSNLISSU,02/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140479,KEEPSAFE,OWN DECEAS,OTHRINTAKS,02/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140480,KEEPSAFE,OWN DECEAS,OTHRINTAKS,02/11/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140480,OWNER SURRENDER,WALK IN,HOUSING,04/19/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140482,STRAY,AT LARGE,OTHER,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140483,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,N/A
A1140485,OWNER SURRENDER,APPOINT,BEHAVIOR,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140485,OWNER SURRENDER,WALK IN,BEHAVIOR,02/21/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140486,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,N/A
A1140487,STRAY,WEB,N/A,02/05/2022 12:00:00 AM,NORMAL,N/A
A1140488,STRAY,WEB,N/A,02/11/2022 12:00:00 AM,NORMAL,N/A
A1140489,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140489,FOSTER,APPOINT,BEHAVIOR,04/26/2022 12:00:00 AM,APP WNL,EUTH
A1140490,OWNER SURRENDER,EUTHANASIA REQUESTED,MEDICAL,02/12/2022 12:00:00 AM,APP INJ,N/A
A1140491,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1140492,STRAY,CONFINED,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140493,OWNER SURRENDER,APPOINT,MEDICAL,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140494,STRAY,CONFINED,OTHRINTAKS,02/12/2022 12:00:00 AM,APP INJ,EUTH
A1140495,STRAY,CONFINED,OTHRINTAKS,02/12/2022 12:00:00 AM,APP INJ,EUTH
A1140496,OWNER SURRENDER,QUARANTINE,BEHAVIOR,02/12/2022 12:00:00 AM,APP WNL,RABIES SPECIMEN
A1140498,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP SICK,ADOP RESCU
A1140498,OWNER SURRENDER,WALK IN,BEHAVIOR,04/23/2022 12:00:00 AM,APP WNL,EUTH
A1140499,STRAY,WEB,N/A,02/07/2022 12:00:00 AM,NORMAL,N/A
A1140500,STRAY,WEB,N/A,02/09/2022 12:00:00 AM,NORMAL,N/A
A1140501,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140508,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140509,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140510,STRAY,CONFINED,OTHER,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140511,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,SNR
A1140512,STRAY,WEB,N/A,02/11/2022 12:00:00 AM,NORMAL,N/A
A1140513,STRAY,AT LARGE,OTHER,02/12/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1140514,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140515,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140516,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140517,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140518,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140519,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140522,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140523,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140526,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1140526,CONFISCATED,SAC,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1140527,CONFISCATED,SAC,OTHRINTAKS,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140527,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140531,OWNER SURRENDER,QUARANTINE,BEHAVIOR,02/12/2022 12:00:00 AM,APP WNL,QUARANTINE
A1140532,STRAY,WEB,N/A,02/08/2022 12:00:00 AM,NORMAL,N/A
A1140533,OWNER SURRENDER,APPOINT,PERSNLISSU,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140533,TREATMENT,HEART WORM,OTHRINTAKS,03/30/2022 12:00:00 AM,APP WNL,N/A
A1140533,FOSTER,RETURN,OTHRINTAKS,02/16/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140533,TREATMENT,HEART WORM,OTHER,06/08/2022 12:00:00 AM,APP WNL,N/A
A1140533,TREATMENT,HEART WORM,OTHER,05/03/2022 12:00:00 AM,APP WNL,N/A
A1140534,OWNER SURRENDER,APPOINT,PERSNLISSU,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140535,OWNER SURRENDER,EUTHANASIA REQUESTED,MEDICAL,02/12/2022 12:00:00 AM,APP INJ,N/A
A1140536,STRAY,CONFINED,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140536,TREATMENT,HEART WORM,OTHER,05/03/2022 12:00:00 AM,APP WNL,N/A
A1140536,TREATMENT,HEART WORM,OTHER,06/06/2022 12:00:00 AM,APP WNL,N/A
A1140536,FOSTER,FOR ADOPT,OTHER,04/04/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140536,TREATMENT,HEART WORM,OTHER,07/10/2022 12:00:00 AM,APP WNL,N/A
A1140537,STRAY,CONFINED,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,RTP
A1140538,STRAY,WEB,N/A,02/11/2022 12:00:00 AM,NORMAL,N/A
A1140541,STRAY,AT LARGE,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140541,FOSTER,RETURN,HOUSING,03/28/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140541,FOSTER,RETURN,HOUSING,04/03/2022 12:00:00 AM,APP WNL,EVAL
A1140541,TREATMENT,HEART WORM,OTHER,06/03/2022 12:00:00 AM,APP WNL,N/A
A1140541,TREATMENT,HEART WORM,OTHER,06/11/2022 12:00:00 AM,APP WNL,N/A
A1140541,TREATMENT,HEART WORM,OTHER,04/30/2022 12:00:00 AM,APP WNL,N/A
A1140542,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140543,STRAY,WEB,N/A,12/22/2021 12:00:00 AM,NORMAL,N/A
A1140544,OWNER SURRENDER,PICK UP,PERSNLISSU,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140545,STRAY,CONFINED,OTHRINTAKS,02/12/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140546,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140547,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140548,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140549,OWNER SURRENDER,QUARANTINE,BEHAVIOR,02/12/2022 12:00:00 AM,APP WNL,QUARANTINE
A1140554,STRAY,WEB,N/A,02/06/2022 12:00:00 AM,NORMAL,N/A
A1140555,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140558,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140558,STRAY,AT LARGE,OTHRINTAKS,05/08/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140561,DISPOS REQ,FIELD,OTHRINTAKS,02/13/2022 12:00:00 AM,DECEASED,N/A
A1140562,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140563,STRAY,WEB,N/A,02/10/2022 12:00:00 AM,NORMAL,N/A
A1140564,STRAY,WEB,N/A,01/27/2022 12:00:00 AM,NORMAL,N/A
A1140565,STRAY,CONFINED,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140565,OWNER SURRENDER,APPOINT,NOTRIGHTFT,09/27/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140568,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,N/A
A1140569,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,NEONATE
A1140571,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140572,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140573,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,NEONATE
A1140574,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140575,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,NEONATE
A1140576,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140577,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,NEONATE
A1140578,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140579,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140580,OWNER SURRENDER,APPOINT,NOTRIGHTFT,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140581,STRAY,WEB,N/A,02/13/2022 12:00:00 AM,NORMAL,N/A
A1140582,OWNER SURRENDER,URGENT,MEDICAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140583,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140584,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP INJ,RESCU ONLY
A1140585,STRAY,AT LARGE,OTHER,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140585,FOSTER,FOR ADOPT,OTHER,04/02/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140585,TREATMENT,FOLLOWUP,OTHER,02/27/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140585,TREATMENT,FOLLOWUP,OTHER,03/06/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140585,TREATMENT,FOLLOWUP,OTHER,03/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140586,STRAY,AT LARGE,OTHER,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140587,OWNER SURRENDER,APPOINT,HOUSING,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140587,OWNER SURRENDER,WALK IN,BEHAVIOR,06/08/2022 12:00:00 AM,APP WNL,EUTH
A1140588,TREATMENT,FOLLOWUP,FINANCIAL,03/15/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1140588,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140589,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140589,TREATMENT,FOLLOWUP,FINANCIAL,03/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140589,FOSTER,RETURN,OTHER,06/09/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140591,OWNER SURRENDER,APPOINT,FINANCIAL,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140593,WILDLIFE,NON-RABIES,OTHRINTAKS,02/13/2022 12:00:00 AM,APP INJ,RESCU ONLY
A1140594,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP INJ,ADOP RESCU
A1140595,STRAY,WEB,N/A,12/22/2021 12:00:00 AM,NORMAL,N/A
A1140596,STRAY,CONFINED,OTHRINTAKS,02/13/2022 12:00:00 AM,APP INJ,N/A
A1140597,STRAY,CONFINED,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140599,STRAY,CONFINED,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOPTION
A1140600,STRAY,WEB,N/A,02/10/2022 12:00:00 AM,NORMAL,N/A
A1140601,STRAY,WEB,N/A,02/10/2022 12:00:00 AM,NORMAL,N/A
A1140602,OWNER SURRENDER,EUTHANASIA REQUESTED,MEDICAL,02/13/2022 12:00:00 AM,APP SICK,N/A
A1140603,STRAY,CONFINED,OTHER,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140605,STRAY,CONFINED,OTHRINTAKS,02/13/2022 12:00:00 AM,APP INJ,N/A
A1140606,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140607,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP INJ,RESC FOSTR
A1140607,TREATMENT,FOLLOWUP,OTHER,04/26/2022 12:00:00 AM,APP INJ,RESC FOSTR
A1140607,FOSTER,RETURN,OTHRINTAKS,07/16/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140607,FOSTER,FOR ADOPT,OTHER,08/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140609,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140610,STRAY,WEB,N/A,02/11/2022 12:00:00 AM,NORMAL,N/A
A1140612,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,N/A
A1140613,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,APP SICK,N/A
A1140614,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140615,STRAY,WEB,N/A,02/13/2022 12:00:00 AM,NORMAL,N/A
A1140616,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140617,STRAY,CONFINED,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140617,FOSTER,RETURN,OTHER,03/18/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140618,STRAY,AT LARGE,OTHRINTAKS,02/13/2022 12:00:00 AM,CRITICAL,N/A
A1140621,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140622,STRAY,CONFINED,OTHRINTAKS,02/13/2022 12:00:00 AM,APP WNL,ADOPTION
A1140623,OWNER SURRENDER,URGENT,PERSNLISSU,02/13/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140624,STRAY,WEB,N/A,02/13/2022 12:00:00 AM,NORMAL,N/A
A1140625,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140626,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140627,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140628,CONFISCATED,QUARANTINE,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,QUARANTINE
A1140628,CONFISCATED,QUARANTINE,OTHRINTAKS,04/22/2022 12:00:00 AM,APP WNL,QUARANTINE
A1140629,STRAY,WEB,N/A,02/13/2022 12:00:00 AM,NORMAL,N/A
A1140630,STRAY,CONFINED,OTHER,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140631,STRAY,CONFINED,OTHER,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140631,OWNER SURRENDER,WALK IN,PERSNLISSU,06/16/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140632,STRAY,AT LARGE,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140633,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140633,OWNER SURRENDER,QUARANTINE,BEHAVIOR,08/02/2022 12:00:00 AM,APP WNL,QUARANTINE
A1140634,STRAY,WEB,N/A,02/14/2022 12:00:00 AM,NORMAL,N/A
A1140635,WILDLIFE,RABIES,OTHER,02/14/2022 12:00:00 AM,APP WNL,N/A
A1140636,OWNER SURRENDER,APPOINT,MEDICAL,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140637,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,APP INJ,ADOP RESCU
A1140637,TREATMENT,ILLNESS,OTHER,06/07/2022 12:00:00 AM,APP WNL,N/A
A1140637,TREATMENT,ILLNESS,OTHER,04/26/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140637,TREATMENT,INJURED,OTHRINTAKS,03/18/2022 12:00:00 AM,APP INJ,ADOP RESCU
A1140637,FOSTER,RETURN,PERSNLISSU,07/20/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140638,STRAY,WEB,N/A,02/11/2022 12:00:00 AM,NORMAL,N/A
A1140639,STRAY,AT LARGE,OTHRINTAKS,04/26/2022 12:00:00 AM,APP WNL,N/A
A1140640,OWNER SURRENDER,URGENT,MEDICAL,02/14/2022 12:00:00 AM,APP SICK,RESCU ONLY
A1140641,STRAY,WEB,N/A,02/13/2022 12:00:00 AM,NORMAL,N/A
A1140642,OWNER SURRENDER,APPOINT,MEDICAL,02/14/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1140643,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140644,STRAY,AT LARGE,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140645,STRAY,AT LARGE,OTHRINTAKS,02/14/2022 12:00:00 AM,APP INJ,EMERGENCY RESCUE
A1140646,OWNER SURRENDER,URGENT,MEDICAL,02/14/2022 12:00:00 AM,APP INJ,RESCU ONLY
A1140648,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140649,OWNER SURRENDER,PICK UP,BEHAVIOR,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140650,OWNER SURRENDER,PICK UP,BEHAVIOR,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140650,OWNER SURRENDER,WALK IN,HOUSING,04/10/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140651,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,N/A
A1140651,STRAY,AT LARGE,OTHRINTAKS,07/22/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140652,STRAY,AT LARGE,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140653,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140654,STRAY,WEB,N/A,02/10/2022 12:00:00 AM,NORMAL,N/A
A1140655,STRAY,WEB,N/A,02/14/2022 12:00:00 AM,NORMAL,N/A
A1140657,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140659,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140660,OWNER SURRENDER,APPOINT,BEHAVIOR,02/14/2022 12:00:00 AM,APP WNL,EUTH
A1140661,OWNER SURRENDER,URGENT,BEHAVIOR,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140662,KEEPSAFE,OWN ARREST,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140663,KEEPSAFE,OWN ARREST,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140664,OWNER SURRENDER,URGENT,BEHAVIOR,02/14/2022 12:00:00 AM,APP WNL,EUTH
A1140665,KEEPSAFE,OWN ARREST,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140666,KEEPSAFE,OWN ARREST,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140667,KEEPSAFE,OWN ARREST,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140668,KEEPSAFE,OWN ARREST,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140669,STRAY,AT LARGE,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140669,OWNER SURRENDER,APPOINT,NOTRIGHTFT,04/29/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140670,STRAY,QUARANTINE,OTHRINTAKS,02/14/2022 12:00:00 AM,CRITICAL,QUARANTINE
A1140672,STRAY,WEB,N/A,02/09/2022 12:00:00 AM,NORMAL,N/A
A1140673,STRAY,WEB,N/A,02/11/2022 12:00:00 AM,NORMAL,N/A
A1140675,KEEPSAFE,OWN DECEAS,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140675,FOSTER,RETURN,OTHER,03/26/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140676,STRAY,WEB,N/A,02/14/2022 12:00:00 AM,NORMAL,N/A
A1140677,KEEPSAFE,OWN DECEAS,OTHRINTAKS,02/14/2022 12:00:00 AM,APP WNL,RESC FOSTR
A1140678,STRAY,CONFINED,OTHRINTAKS,02/14/2022 12:00:00 AM,CRITICAL,RESC FOSTR
A1140678,TREATMENT,FOLLOWUP,OTHER,03/01/2022 12:00:00 AM,APP WNL,N/A
A1140678,TREATMENT,FOLLOWUP,OTHER,03/29/2022 12:00:00 AM,APP WNL,N/A
A1140678,FOSTER,RETURN,OTHER,06/15/2022 12:00:00 AM,APP WNL,N/A
A1140680,STRAY,WEB,N/A,02/14/2022 12:00:00 AM,NORMAL,N/A
A1140685,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140685,OWNER SURRENDER,APPOINT,BEHAVIOR,02/22/2022 12:00:00 AM,APP WNL,RESCU ONLY
A1140686,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140687,STRAY,CONFINED,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140688,STRAY,WEB,N/A,02/04/2022 12:00:00 AM,NORMAL,N/A
A1140689,STRAY,WEB,N/A,02/14/2022 12:00:00 AM,NORMAL,N/A
A1140691,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140691,TREATMENT,HEART WORM,OTHRINTAKS,09/13/2022 12:00:00 AM,APP WNL,N/A
A1140692,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140693,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140694,STRAY,WEB,N/A,02/14/2022 12:00:00 AM,NORMAL,N/A
A1140695,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140696,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140697,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140697,OWNER SURRENDER,APPOINT,HOUSING,04/01/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140698,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP INJ,RESCU ONLY
A1140699,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140700,STRAY,CONFINED,OTHER,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140701,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,N/A
A1140703,CONFISCATED,QUARANTINE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,QUARANTINE
A1140704,STRAY,WEB,N/A,02/13/2022 12:00:00 AM,NORMAL,N/A
A1140705,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140706,STRAY,WEB,N/A,02/15/2022 12:00:00 AM,NORMAL,N/A
A1140707,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,N/A
A1140708,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,N/A
A1140709,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140709,FOSTER,RETURN,OTHER,03/22/2022 12:00:00 AM,APP WNL,N/A
A1140711,STRAY,CONFINED,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140712,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140713,STRAY,CONFINED,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140714,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140716,STRAY,CONFINED,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,N/A
A1140717,STRAY,WEB,N/A,02/12/2022 12:00:00 AM,NORMAL,N/A
A1140718,OWNER SURRENDER,APPOINT,MEDICAL,02/15/2022 12:00:00 AM,APP INJ,FIELD
A1140719,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,N/A
A1140720,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140721,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140724,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140725,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140726,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140727,STRAY,CONFINED,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140727,OWNER SURRENDER,WALK IN,NOTRIGHTFT,02/19/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140727,OWNER SURRENDER,APPOINT,HOUSING,05/27/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140728,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140731,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
A1140733,STRAY,AT LARGE,OTHRINTAKS,02/15/2022 12:00:00 AM,APP WNL,ADOP RESCU
